Gene	WT	YAPKO	YAP_TAZKO
P3H2-AS1	-0.569213986230917	0.464870507348586	0.77280700289499
CLDN1	2.91545120055376	4.93864614249937	4.9474801948667
CLDN16	-3.49459010766562	-1.42061433878096	-1.874728299333
IL1RAP	2.95537406459688	3.6510095679765	3.89774315369038
GMNC	-3.15594292637595	-2.83902305706411	-1.38254828572127
OSTN	-4.26856613929474	-3.59622186350985	-2.61689780926922
UTS2B	-4.30557657675766	-4.00368600395533	-3.5037153760377
CCDC50	5.62730984640939	5.86793223981814	6.16593550488025
FGF12	4.07951071152603	4.94586183028978	4.743212967751
FGF12-AS3	-2.20091945307132	-2.49782745029157	-3.1340344562726
MB21D2	4.21215447425744	4.36053201127988	3.96949038410342
VEZF1P1	-3.45363785840378	-2.58915865623279	-2.47620039033162
PLAAT1	2.02456545675049	2.03479422557748	2.0279356364468
ATP13A4	-3.00327971155482	-3.14432729891002	-3.35807260621135
OPA1	7.22535076037103	7.23972125892425	7.40210544630175
ENSG00000304564	-0.8490441279981	-2.30504453062248	-2.56004664599695
LINC02026	-2.38196689474683	-3.72102036843701	-4.6568592489168
LINC02924	-2.84147076916474	-2.24188526433458	-2.43452100020408
HES1	3.98267615360306	4.32543883143435	4.36923343878103
LINC00887	0.575811751119842	-0.575604087345439	0.368383773803763
LRRC15	1.33108335043837	-1.44118578314413	-0.270309039613239
ENSG00000309649	-3.61544680079386	-4.41115014440081	-3.06037767418352
ATP13A3	6.80147235658007	6.67750994404576	6.91282461030775
ATP13A3-DT	-0.401429569817867	-1.37635184207242	-1.09054545305298
ENSG00000288979	-1.6979149039087	-1.34603063248642	-1.65592091038111
TMEM44-AS1	0.569719812800495	0.252306496579309	0.577590952229508
TMEM44	3.9364223006572	3.47540625200517	3.02934768156432
TMEM44-AS2	-1.82625654731283	-1.97298510093995	-1.85851017707202
ENSG00000272707	-1.90962760694447	-2.94704433680789	-1.73322954990886
LSG1	6.37092427805741	6.24117432304325	5.98399186192504
FAM43A	2.2632654793504	2.26534319174897	2.2873621835297
LINC01968	-2.23342495504274	-3.10885327919797	-3.39087384089834
XXYLT1	5.49959738793303	5.79659399154435	6.09503738607368
ACAP2	5.85045309138044	6.00439426414868	6.12175225707684
ACAP2-IT1	-2.41026319394233	-2.94704433680789	-2.3495609088423
PPP1R2	5.66302895257267	5.49923602654326	5.63995373200411
ENSG00000289929	0.142290802490919	0.0269970656115013	-0.326615077109786
MUC20-OT1	2.94608746897564	3.10685928444496	3.39114878049881
ENSG00000229178	-3.33278116527554	-2.9753406360034	-3.57192128257385
MIR570	-1.57098042565479	-0.981784462087374	-0.940450085760351
MUC20	-3.08712596722014	-2.01564115480766	-1.57402982865699
MUC4	1.8664185685066	0.238486064721704	0.0305840268076754
TNK2	4.88640286033074	5.13060036041076	4.05745969407086
ENSG00000290762	0.732200198979617	1.0226217145588	0.807926833564983
SDHAP1	2.86197082304664	2.89314398696872	2.65557558042689
TFRC	7.82123460090096	8.0697327878007	7.98201169091989
ZDHHC19	1.23025510162553	0.484198024363168	-0.202574950459402
SLC51A	1.7680795258129	-0.922590222299987	-2.03508875163109
ENSG00000309772	-4.55123177481306	-3.50366146957711	-3.88288321728767
PCYT1A	5.15718030638142	5.59168279203973	5.6279098680334
DYNLT2B	0.692525323187713	1.08979482599156	2.4713249456659
TM4SF19-AS1	-3.33789715338669	-2.91267983915319	-2.82624155014024
UBXN7	6.77889918932415	6.59922961711215	6.68827035313961
UBXN7-AS1	-4.55123177481306	-3.25800627152171	-3.63652903895375
RNF168	5.93302450455834	6.02710205410058	5.71467791854123
RPS29P3	-3.39808790193396	-2.74749852426848	-3.16054737793433
WDR53	3.6942558015256	3.78889667898513	3.45743866039728
FBXO45	5.12165520987673	5.42553459258263	5.28175962523171
LINC01063	-4.30557657675766	-2.29001523411297	-2.44005957036963
ENSG00000288990	-1.4901026877301	-1.65851294372874	-1.52309051358146
NRROS	2.56787090608078	2.97150687381916	2.67659800644297
PIGX	3.90661370972875	4.42017411957361	4.3378049496057
CEP19	2.00567250311218	2.65895956092457	2.63409861292725
PAK2	6.64147952227139	7.14815826394068	7.32295202318749
ENSG00000289446	-3.49459010766562	-3.72102036843701	-3.04360044900013
SENP5	5.26502706799788	5.29200889105115	5.25087174563922
NCBP2	7.04724655334065	7.09205575676082	7.05171352071157
NCBP2AS2	4.50354320322259	4.64091482433179	4.52365669327887
PIGZ	-1.47447821992313	0.446660809088095	-0.284316467249345
MELTF	2.41142987793833	2.74973187421869	1.79608434928188
MELTF-AS1	0.394042703961825	0.619495114319267	0.0500413481792189
DLG1	6.28021340483675	6.20145557338115	6.52053038609063
ENSG00000289396	-2.2097032287203	-2.64119839020522	-3.77382830286984
DLG1-AS1	-3.64374309998936	-3.88282931082709	-3.43840863937928
LINC02012	-1.61695196116802	-1.40105038124326	-2.0873213657212
BDH1	4.12653022841048	4.08410365664593	3.73944736531847
ENSG00000291091	3.47065521148728	4.22641952978899	4.66319001334289
ENSG00000273308	-2.19276843849647	-1.86389321424971	-1.69488652178523
ENSG00000286909	0.480434425256086	0.533376067761861	0.564069819838547
PPP4R2P4	-1.65131645882273	-2.30504453062248	-1.9488188116404
ENSG00000236833	-3.61544680079386	-3.75803080589993	-3.34190643364762
RUBCN	4.11031555554895	4.16701147389677	4.26342932768296
FYTTD1	5.19000752559458	5.4960515972847	5.2473124334531
LRCH3	5.62902820626138	5.69586090117736	5.87251523703673
RPL17P18	-0.852458494340302	0.939072603747396	0.872144993571483
IQCG	3.03473314187134	3.25154394026333	3.47566025439267
RPL35A	8.42166479386161	8.63525159645508	8.5539305048453
LMLN	3.37457387170121	3.49030328315553	3.98614909186755
ENSG00000290937	1.85969370571624	1.36032862867673	0.975615612013435
ZNF595	3.88048685383038	2.86176692819923	3.34281771495595
ENSG00000289361	-1.23774496519184	-1.43207458640765	-2.00875056012919
ZNF718	3.23999255913501	3.39098484931484	3.39164025585084
ENSG00000275426	-2.62762209280223	-3.0486625306507	-2.67822981814913
ZNF876P	3.67802016660984	1.01565114914663	1.00057802787423
ENSG00000251188	0.601794676908829	-1.09982159291734	-0.890383718254527
ENSG00000251689	-0.699542311035282	-2.23837504183719	-1.69822494787518
ZNF732	3.56649249101516	2.46839096901967	2.19450059237669
ENSG00000286705	-3.61544680079386	-3.57698336422442	-2.99873843554425
ZNF141	4.99548513234726	4.90593576339088	5.13404345467271
ENSG00000250321	-1.21276009068417	0.740564937258268	1.88049062823476
ENSG00000272885	-3.33278116527554	-3.82263856227982	-2.46087091928923
ABCA11P	0.705675113997865	0.542346152592594	0.854522071421733
ZNF721	5.37294474165168	5.08473196592864	5.25480324118575
PIGG	4.61821448128491	4.73901787556545	4.47185913636529
TMEM271	-2.8288148190984	-1.13533983654146	-0.874913027067626
ENSG00000283183	-1.59753613948126	0.256718438964873	0.242881565458898
PDE6B	3.3731661886626	2.60355542862309	2.92318962249086
PDE6B-AS1	-0.532013994825082	-0.770002463843815	-1.14743374739028
ENSG00000272927	1.19893246963836	-0.387828689592394	-1.00023138944719
ATP5ME	5.249748084257	6.34838331797207	6.80193867653049
MYL5	1.84611111689163	2.38613911640719	1.86955364627963
SLC49A3	1.87236652791747	-0.815454702883606	-4.06323167868466
ENSG00000303375	-3.77725574318394	-3.42332543640918	-3.70389750801757
PCGF3	5.63885202554395	5.79868172225832	5.8004443182708
ENSG00000272588	-4.79688697286846	-4.65680534245621	-2.93136996648043
PCGF3-AS1	2.42421301374303	2.48135065439287	2.81035414777895
CPLX1	-0.677265360774405	0.690920272325266	-0.51047090044172
ENSG00000289983	-4.79688697286846	-2.70138913875249	-3.31432442845193
GAK	5.94366049738323	5.8292037480778	5.13027479023984
TMEM175	2.21769139780428	2.69184065774943	2.19275862738318
DGKQ	4.11927162614114	4.39221072505121	3.27988262616615
SLC26A1	-2.22776726217484	-1.61802402204372	-1.97192948534318
IDUA	1.15978551870283	1.39166458507984	0.735049072733965
FGFRL1	4.98540246481795	4.62269603562329	4.22124914702333
RNF212	1.38472019539004	0.29383127981393	-0.0876225439681303
SPON2	1.79042426071369	2.65125057848297	1.54621740751672
CTBP1	7.0474111260211	7.23127751542059	6.78952587205241
CTBP1-DT	4.13084295303698	4.33837395005349	4.41521176295167
MAEA	6.43190188997735	6.41078182569436	6.19523919174087
UVSSA	4.07263013125462	4.08294410834487	3.87262688891808
ENSG00000244459	-1.40566126076732	-0.898636149869896	-1.12760007680739
FAM53A	1.28459396512176	1.27671258430896	0.165804431615905
SLBP	5.81652395426431	5.68717940984567	5.85029335232566
TACC3	7.94672107308636	7.62563340969552	7.4087117427254
TMEM129	5.65947058779577	5.70268621186229	4.48592689357951
FGFR3	4.99470833141896	3.9031254939491	2.71871626924141
LETM1	6.07005163131585	6.06366765043023	5.81270626151264
NSD2	7.90128920209217	7.78586483306397	7.74574880554843
NELFA	6.10433543655543	5.92505767803141	5.44890766857679
NICOL1	-0.681844308876232	0.718083518344558	-0.341550602254002
NAT8L	4.81542948556606	4.6648962048052	3.196355937987
POLN	-2.05092902327524	-2.01564115480766	-1.83360831433629
HAUS3	1.72500442621004	1.86553053770101	1.98187269511123
MXD4	4.89647496264552	4.66642381948856	4.47313961527211
ZFYVE28	1.39805391569142	1.15669246316022	0.20416798400861
RNF4	7.05395814606026	6.80474584972664	6.70769984534252
ENSG00000302317	1.05206975481479	0.598749982232679	0.0915444197951252
FAM193A	5.18640448931593	5.18834090471548	5.47512513990242
TNIP2	5.09500187286294	4.95251283592101	4.29829964196385
SH3BP2	5.33114840920682	4.86064044594663	4.29535308635285
ADD1	7.50873787306962	7.62141606772957	7.60140197110493
MFSD10	6.61310388416783	6.31121926616831	5.44644005059162
NOP14-AS1	3.80204948511639	3.64598774813628	3.90520205581246
NOP14	6.1295303040042	6.0732902243617	6.19619236247343
GRK4	0.84032474469264	1.28735040484048	1.24253200210995
HTT	7.02331380661419	7.12526185924532	6.97239192726508
MSANTD1	-1.5391739039619	-1.55293127953589	-2.5002503189169
ENSG00000296398	-1.91680532746101	-3.06790102993613	-3.45106458944562
RGS12	4.48567933360586	4.37200638728913	4.2038066887453
DOK7	-0.664219848229211	-3.54418212953742	-5.28168228822218
LRPAP1	5.75763564142936	5.69213293514217	5.6142049445021
LINC02600	2.02975493618072	1.31364297551252	0.500952156324304
ADRA2C	4.0256519882661	3.55574536538188	2.46658094466481
ENSG00000253917	0.63500611557327	0.497299357132109	0.840337729448518
ENSG00000295948	2.26226726994946	-2.12102857120634	-2.20141851083486
FAM86EP	3.17162142282753	3.32227373030404	3.73720637820102
ENSG00000290888	1.26254748277974	2.17690760309988	2.92874150561978
OTOP1	-2.92531702483006	-2.41872350323417	-2.72279484326952
TMEM128	4.7595490565884	4.93723679291621	4.59943363833803
ENSG00000289032	-2.67966182677466	-1.87537337315094	-2.65291353373803
LYAR	5.84174676728724	5.46743218046492	5.98061019194708
ZBTB49	2.30189485568093	2.46240532544231	2.47354852556165
NSG1	5.34596153168662	5.91446108654657	5.84735574442937
STX18	4.62263074264376	4.91179237360985	5.01430743084887
STX18-AS1	3.00682577595591	3.05339110781059	2.95136822686621
ENSG00000307887	-3.49459010766562	-3.31355622799153	-3.80551570186037
MSX1	-1.92654537376601	-1.62150250626583	-2.82975177263763
ENSG00000300857	-2.61947107822738	-2.5245508998529	-3.63652903895375
ENSG00000300877	-3.74024530572103	-3.47536517038161	-3.11241740815594
CYTL1	2.34457407442864	1.14022062648146	1.23517565409071
ENSG00000295539	-3.36979160273846	-3.47536517038161	-3.54002683322208
STK32B	2.99511079275568	2.76560710589998	3.38281158868164
EVC2	3.39889898683925	2.86194964359209	2.87755822007307
EVC	3.45716157186118	3.78832316657801	3.7741696202419
CRMP1	8.00874833770564	8.47884511578059	8.21203223540735
ENSG00000289414	-2.41026319394233	-1.3694891845637	-2.53927735329108
C4orf50	-0.659001203160945	-0.556211355105845	-0.0765330744981347
JAKMIP1	-0.987608105048956	-0.93775988610383	0.155485558843833
ENSG00000290803	0.675186445451089	0.738907789580447	0.696184247701152
WFS1	5.55665527922757	5.55212256039954	5.50652776687406
PPP2R2C	4.28077921951585	4.21416179362706	3.69410278804827
MAN2B2	3.41706963450372	3.74499987970101	3.67061750785435
ENSG00000310372	-3.0461737179583	-2.94704433680789	-4.30214913644356
MRFAP1	8.41010424848338	8.30544051979121	8.10780702569809
LINC02482	0.0727687136677748	-0.392825626129036	-0.403632526513139
MRFAP1L2	4.07591882011215	3.4236425822968	3.37164428484385
MRFAP1L1	5.98728854619457	6.0319084259964	6.22988799814961
BLOC1S4	3.89732939839438	4.0890240729451	3.37715293052941
KIAA0232	5.92925261857783	6.14163842894652	6.22382585934732
TBC1D14	6.73209452144416	6.76040482171765	6.45047892591259
ENSG00000287104	0.245925507154086	-1.03172621101007	-0.808932976120295
CFAP184	-1.80160632720068	-0.688886560828085	-0.517072007911232
TADA2B	4.43282698317298	4.53525906774178	4.33193336746764
GRPEL1	5.24011388713227	5.31487008372743	4.947695425624
ENSG00000306685	-2.41026319394233	-3.29852693148202	-4.22504062107474
ENSG00000294523	-3.86110199884926	-3.84187706156525	-5.52733748627758
LINC02447	-4.02291094123934	-4.65680534245621	-3.88639343978506
SORCS2	2.71944240505703	2.93843491103852	2.11889078573089
AFAP1	4.90797414025677	5.26539274125591	5.05012691806412
ABLIM2	1.13577590875028	1.2457577929745	1.02509831355077
ENSG00000290015	-0.519982553884504	-0.738277649592468	-1.24816467465858
GMPSP1	2.92476032239957	3.05264820092865	3.52749545740055
SH3TC1	-2.28642648602969	-2.8030073325953	-2.98828371190781
ENSG00000298837	-2.3299271607744	-3.37886296464995	-3.60021758176936
HTRA3	2.74800873227297	2.95825260666962	2.93109527372305
ENSG00000251615	-0.545559389151998	0.338074980835152	1.01753277375774
ACOX3	3.62612675328975	3.62902770658248	3.1970637519661
TRMT44	3.47089197200161	3.26535284880474	2.75044149067633
ENSG00000205959	0.968087305192527	0.249041184673119	0.203218016662857
GPR78	-1.57834360639229	-3.2943177287061	-3.22906489850826
CPZ	0.343483528787086	-1.89426304779729	-2.34740247457714
HMX1	-1.96582420386396	2.11690755253208	0.909590055843022
ENSG00000287972	-1.32376196463169	-1.6802214913171	-1.5296782651886
ENSG00000288075	2.43982386648997	1.60589805927154	1.47179853804944
ENSG00000304497	1.44233738598145	2.28132127147418	2.72790661386768
ENSG00000287117	-2.41026319394233	-2.99969512339997	-2.10781547498093
ENSG00000304573	-4.38942283242298	-3.47536517038161	-2.58527236574733
ENSG00000301897	-2.70795812597016	-3.62451816270535	-2.10938832461511
SLC2A9	-2.86976706836024	-3.88282931082709	-4.59155251225838
DRD5	-2.40211217936749	-2.5877101661408	-2.41877740969475
WDR1	8.67834039712509	8.96911885990568	8.95761849326978
ZNF518B	5.26509080609729	5.66643719729004	5.97343990388326
ENSG00000300906	-4.79688697286846	-1.49620553190096	-2.54595660436993
ENSG00000298262	-0.131811188148341	0.878567192156519	0.828047870358666
ENSG00000308608	-1.95526425501592	-0.67550130772802	-0.319259547523569
ENSG00000308642	-3.77725574318394	-4.93947097797453	-4.10024211614757
RNPS1P1	3.77934266833606	3.43297715151216	4.0882236792669
HS3ST1	0.331784991456852	0.807897068227242	0.598861935265619
ENSG00000287778	-1.46758844094469	-0.670822527373553	-0.851916130921016
ENSG00000249631	-2.43794844051819	-1.99118342603092	-1.91875287531654
RAB28	4.97272007563986	5.22021791346473	5.29738296700702
LINC01097	0.119966897659106	0.362097413451448	1.0948347726941
NKX3-2	-3.31775186876603	0.889363182216349	0.52052169020167
ENSG00000308493	-4.79688697286846	-3.54418212953742	-4.34589731420297
LINC01096	-2.67966182677466	-0.162158107341657	-0.0618651183224565
BOD1L1	5.52868584331522	5.68470276249607	5.95328705158095
LINC01182	-2.28125548623925	-1.74186072995637	-2.55075363513847
LINC00504	-1.46402349628669	-0.538202043811928	0.0631184035001199
CPEB2-DT	-3.86110199884926	-4.93947097797453	-4.75336145464846
CPEB2	1.0061024303479	2.64547700521007	2.27484745806486
C1QTNF7-AS1	-1.59259747377145	-1.61285302225328	-1.5424842039443
ENSG00000304274	-4.26856613929474	-2.82618764367966	-2.44005957036963
CC2D2A	3.91439805616653	4.29532872926076	4.63589767468258
ENSG00000273133	-3.49459010766562	-5.18512617602993	-4.29385758023055
FBXL5	6.09351980878709	5.9674600218888	6.01024686244544
ENSG00000305512	3.36370247211256	4.14666034193756	4.32509293749757
FAM200B	2.94714984721245	3.3060282351853	3.68443088536021
BST1	-0.338676310772871	-0.991628133104167	-0.655007789751763
CD38	0.0814148815516533	-0.833761002513017	-0.338028694490887
FGFBP2	-4.38942283242298	-4.00368600395533	-3.94237498555642
PROM1	6.29258539314145	6.12246943184045	5.81372679764391
TAPT1	3.43672623800369	3.69272497834126	3.92651555999699
TAPT1-AS1	0.572396522566652	0.164984778501697	-0.194070198817289
RPS21P4	-4.26856613929474	-2.33487724756885	-2.37124261121382
LDB2	6.22279890075082	6.73492312400495	7.05163843795349
QDPR	4.77632986635481	4.7872048436025	4.54381810955471
LAP3	6.01542174428169	6.10607871680696	5.97325000268374
MED28-DT	-2.97344699460845	-3.09619732913163	-2.80906478326021
MED28	7.00324143891353	7.3080483333544	7.42898381377213
FAM184B	0.0253438735567182	-0.73741302973552	-0.0688043261167213
DCAF16	5.96568050289804	5.4871506064524	5.59360130362493
NCAPG	6.86367727105093	6.86954629694797	7.23852547623011
LCORL	4.54489476486365	4.90061084207143	5.30075262965084
SLIT2	3.38112512854056	3.88331428314763	4.21483885572505
PACRGL	3.78465753907622	3.64952759613441	3.77710629579875
KCNIP4	-3.08712596722014	-3.13671798909194	-2.47041760197054
ENSG00000307094	-4.26856613929474	-4.00368600395533	-2.68950138914655
ENSG00000272995	-4.79688697286846	-3.72102036843701	-3.14071370735145
ENSG00000309702	-2.66042332748923	-2.66949468940072	-1.70271254229202
ADGRA3	6.43300179075936	6.33654330171672	6.48348944081368
CDC42P6	5.42100945035722	5.5974697607297	5.60809772144483
ERVH-1	-3.39808790193396	-1.86949075121113	-1.90055455022557
PPARGC1A	1.44021722244318	2.10271700731443	2.57084709114937
ENSG00000289902	1.39883009735779	-0.386280212997614	-1.38399852308984
ENSG00000289201	0.292771851060112	0.144462503049324	-0.399627318966787
ENSG00000307788	-2.38196689474683	-2.5646489777588	-2.34140989426745
DHX15	8.3560616339523	8.32486330045462	8.45616928067643
MIR573	-0.841857360684166	-1.41650225980717	-1.81631387309302
LINC02473	-1.37345519737778	-2.29001523411297	-2.51527961542642
SOD3	1.76265041827411	1.90986255893383	1.78064469693385
CCDC149	3.18612685378071	3.14771160317534	3.15459162388636
LGI2	3.79057249286544	4.8191512215808	5.10248831519039
SEPSECS	3.39226280417458	3.85931979137483	3.58619887730446
SEPSECS-AS1	-0.0613426906796058	0.134809918722906	0.990960581056387
PI4K2B	5.0083099167291	4.82035823861073	4.58489117226886
ENSG00000304023	-1.95905087573743	-2.27468649902158	-1.42049797806668
ZCCHC4	3.47263650229371	3.27797507431608	3.27809201059417
ANAPC4	5.10310652715715	5.01459695719223	4.98152705879148
SLC34A2	2.01470753296949	1.04600475800189	0.924237523680816
MTND4P9	-3.86110199884926	-3.72102036843701	-2.52039560353756
SEL1L3	6.92318041318979	6.3492689185173	6.25607183941925
SMIM20	5.22975286430327	5.29133867877311	4.89018139268404
ENSG00000297225	-0.570597281922173	-1.68684098119953	-1.87542727961152
ENSG00000299902	-3.03508623324771	-3.7691503382154	-4.10024211614757
RBPJ	7.60952343567399	7.88539913832742	8.07491609884319
ENSG00000302045	-3.0461737179583	-2.33773549281485	-2.8973057019224
ENSG00000302078	-1.13170976351642	-0.778283015266166	-0.876696776690475
TBC1D19	1.73600593911106	2.12058708957514	2.46730519072717
STIM2	4.6147696750768	4.54350275895202	4.92879899783616
STIM2-AS1	-3.49459010766562	-3.37886296464995	-2.64007812035358
MESTP3	-2.19947096297933	-2.74148721665839	-2.99156071502771
PCDH7	3.09994619534756	1.27097245971398	1.82474377029218
ARAP2	1.08078519043517	-0.123815325143483	0.343869988032474
NWD2	-2.03938690890536	-2.00893863032481	-1.43229975677708
C4orf19	0.0312264954965265	0.200991584295771	0.432658516908958
RELL1	2.79288283251891	3.32672869801447	3.28906411788483
PGM2	5.37306498733727	5.66569788153434	5.69785682766827
ENSG00000249863	-0.456759649346339	-0.4987813192425	-0.378557405165913
TBC1D1	7.12166416930139	6.7265551937794	6.59285009640965
ENSG00000303434	-2.3299271607744	-3.0158612959637	-2.29766171650804
KLF3-AS1	0.478111240317806	0.714297098620592	1.28056027371177
KLF3	5.07252957769554	5.13413407385847	5.62105687040986
TLR1	-4.14376763436758	-3.43441292111977	-3.57192128257385
TLR6	-1.91895279783153	-2.28536509299376	-1.66292565832297
FAM114A1	3.81464321567471	3.11507853018091	3.237886388171
KLHL5	5.544999181612	5.53958237224219	5.71027883836899
WDR19	4.4820507883301	4.46714905099546	4.68669443171121
RFC1	7.06371826579695	6.84835050372704	7.07619897913545
RPL9	5.7559968389327	5.83313295450029	5.50913607124065
LIAS	3.9646498053188	4.10132214660674	3.81734562564809
UGDH	6.6234175299451	6.66783882569256	6.78169626735988
UGDH-AS1	2.06827383094492	1.77693219238227	1.43839508941432
ENSG00000287262	-4.02291094123934	-2.8333653641962	-3.18123436731175
SMIM14	5.0418723365049	5.8555679606218	5.40447933101619
SMIM14-DT	-1.16000606271192	-0.51620472229959	-0.86227479016502
UBE2K	7.94107635675458	7.81804374574925	7.85183912469384
PDS5A	7.40065312806211	7.23675444469599	7.44997091899267
ENSG00000250568	-4.17206393356308	-1.55225904689529	-2.25447676045062
N4BP2	5.88804700337968	5.73459397245368	6.04148842615232
ENSG00000260296	-0.676452259708732	-0.389871157504303	0.234961054748631
RHOH	3.68096767324377	3.29962743411936	3.93675179022261
CHRNA9	2.67015248362641	1.37303875161537	1.14538277322001
RBM47	6.21348706633185	6.84107549682603	6.97389091284304
NSUN7	4.69024295581639	4.27089741773004	4.00014668908565
ARL4AP2	-0.96617651715325	-2.33487724756885	-1.54175777125788
APBB2	6.35065450961759	6.31677975700674	6.53835948937066
UCHL1-DT	-2.34862395530307	-2.78523539441781	-3.73373022496393
UCHL1	8.80186821208241	9.08641271549312	9.31936247593818
LIMCH1	2.50134035194724	1.47726045855146	0.585435203579541
TMEM33	6.22886175346243	6.34041068216401	6.40842374322991
DCAF4L1	-2.97344699460845	-3.06790102993613	-3.48653860915767
SLC30A9	7.23883089801971	7.26791932895161	7.26443720866099
ATP1B1P1	-2.37775769197091	-3.50366146957711	-4.34589731420297
BEND4	5.94593891274661	5.89027191242437	5.81041290952789
ENSG00000285454	-2.19229324246278	-2.58053244562425	-2.42666942421112
ENSG00000250781	-3.70588080806632	-4.16549494634541	-4.59155251225838
ENSG00000289643	3.22618422577746	2.00410480070287	1.29529552615123
SHISA3	3.31943250219646	5.25837356369004	4.89226592637058
ATP8A1	4.83999210280297	4.88305299397344	5.25569685102526
NDUFB4P12	-1.37345519737778	-0.488780637616021	0.591322353462802
KCTD8	1.6338460405115	2.12415094420561	2.82676958656389
GUF1	6.33239551270765	6.15778326573126	6.29852982189147
GNPDA2	2.91993423699469	3.33216516434323	3.89666479629201
ENSG00000272936	-1.35812646228639	-1.48395738202608	-0.507297854315698
GABRG1	-0.0336620686599225	-0.485870521079595	-1.31869178643142
GABRA2	1.79339113189079	1.96139280293522	1.92336638191617
RAC1P2	6.36031338559225	6.45770891010694	6.52698549148419
GABRA4	-1.27830004672008	-2.05268680808422	-1.86848277847247
COMMD8	2.73391837738314	2.75637566195616	2.72252914006071
ATP10D	2.50888020597409	2.50193894249238	2.79154704392482
CORIN	-3.07209667071063	-3.72102036843701	-3.28925564705554
ENSG00000303368	-3.24893490961022	-2.02050769294966	-1.40404750673262
ENSG00000259959	2.73772969353711	2.20228722671044	2.66248997634898
NFXL1	5.14888437271993	4.98882091455982	4.90253212586694
NIPAL1	3.12042884271985	1.94598657606717	1.42561888601267
CNGA1	-0.0208412143537988	-1.31833365832732	-1.92052251244489
TXK	-3.53160054512854	-2.68873318868615	-2.12558741315842
TEC	1.4754303727125	1.82713284704135	1.54002575958107
ENSG00000296294	-0.707860550978053	-0.909043943737567	-1.34042719495896
SLAIN2	5.47932994428182	5.42928302694828	5.94383949892389
SLC10A4	1.25081533376581	2.29355311155596	2.32350704327865
ZAR1	-2.7206140760365	-2.22571909177085	-2.89505850929605
FRYL	5.02321071258855	5.01415616250324	5.26920854460797
OCIAD1	7.18516094758448	7.16500693955591	7.18930012454528
OCIAD2	5.42650724146838	5.23359121273651	5.32375139418923
DCUN1D4	5.78193328486017	6.00533068420916	6.26566697866392
LRRC66	-2.38196689474683	-1.81373413451168	-1.40548314597041
SGCB	5.64308076694074	5.92771546081441	6.02944774566117
SPATA18	1.19954274681031	2.45504160798542	2.22311969133557
USP46	6.07267678686762	5.79459364002273	5.65473750412318
USP46-DT	0.718397818945944	-0.0567937436847333	-0.0787285519908282
DANCR	7.06860929220846	6.39954530060937	6.49441981916005
ERVMER34-1	5.07659190982706	4.42444005834202	4.68014899611394
LINC01618	-1.11976810744989	-2.04280498750138	-1.82953163148159
ENSG00000305969	0.0751364149027938	-0.544357626698197	-0.497381211336614
RASL11B	1.99533112232721	1.05740086274469	-0.757551511462065
SCFD2	3.66511879394809	3.68194182270095	3.8970398826267
FIP1L1	5.49606548697429	5.61498005592092	6.03634541837045
LNX1	2.46485356953563	1.7986560303216	0.742682540103991
LNX1-AS2	-4.26856613929474	-4.00368600395533	-4.04820238217514
CHIC2	2.42876161154983	3.2189891019325	3.01187155236036
PDGFRA	1.01553419847222	1.3402222589996	1.34847834591845
KIT	5.51171347460023	5.72134244168796	5.63578577229459
KDR	7.04893401057742	8.2522295023412	8.01558333300149
SRD5A3	3.05678016669266	3.7309876000711	3.86884108328531
ENSG00000288695	-3.21192447214731	-2.53958019636241	-2.45887548760066
SRD5A3-AS1	-2.86976706836024	-4.03198230315083	-2.70586005304569
LINC02928	-4.79688697286846	-2.89500460283546	-1.82514983946262
TMEM165	5.80423212717189	5.98242284662929	5.76936918311205
CLOCK	4.83506754967779	4.88143648902764	5.236726557329
ENSG00000272969	-3.61544680079386	-3.17767023835378	-3.84587277982476
PDCL2	-4.30557657675766	-2.33601850790149	-1.54580746547992
NMU	3.61714014209677	4.91878470731014	4.3501922352207
ENSG00000297261	-3.77725574318394	-3.62451816270535	-4.22504062107474
EXOC1	5.05779419378068	5.08219834028328	5.06263101234359
CEP135	4.63169938611226	4.62157469986514	4.85448535801415
CRACD	5.07158838472562	5.14057395684142	5.41793019468962
AASDH	4.43772678896835	4.31507016709446	4.26993144731878
ENSG00000269921	-1.44197271795171	-1.91869896885596	-1.70940913444553
PPAT	7.20965887350695	7.01725699107569	7.06537908571471
PAICS	9.75246169092808	9.84813365590317	10.0083133393487
ENSG00000289393	-0.951957235708374	-0.550495408147361	-0.436165361158942
SRP72	7.64026561923399	7.62467796098647	7.82550491887666
ARL9	0.825712210256282	0.207435675464923	0.0792017784343555
SPMAP2L	-3.08712596722014	-3.88282931082709	-2.21430768027869
GLDCP1	4.70193244576951	5.11864451609772	5.30825085549041
ENSG00000227040	-2.18475328050759	-3.10885327919797	-2.38176697223184
SPINK2	-0.300433579623702	-0.314125228820742	-0.992070483901418
REST	5.98881999631849	5.9902417354094	6.04544153498892
ENSG00000269949	-3.24893490961022	-2.74951910853088	-2.79794525094473
NOA1	5.7543829056175	5.63881918903385	5.59332637723021
POLR2B	7.63753198309053	7.64728137547946	7.68711489966242
IGFBP7	-1.60434076326419	-0.892634220518457	-1.40562492024825
ADGRL3	4.87304784778881	5.72092639016882	5.73142841950892
ENSG00000289308	5.42281819878826	6.0709181285599	6.8313531804251
ENSG00000226439	-3.77725574318394	-4.41115014440081	-3.64073824172966
