ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0010563	negative regulation of phosphorus metabolic process	244	-0.483558374147691	-2.13090842113583	1e-10	9.09688581314879e-10	2.93085655314758e-10	8635	tags=65%, list=35%, signal=43%	PLPP3/HDAC4/TRAF3IP1/TFAP4/CADM4/TRIB3/TESK1/PRKCD/GADD45A/SLIT2/CDA/STK38/PARP14/ITGB1BP1/CEP43/ACTN3/PRKRIP1/NPRL2/HIPK3/SOCS5/PRKG1/DUSP7/PTPRJ/SRCIN1/NIBAN1/ABCA2/ENPP1/DNAJC3/CIB1/PDPK1/PDE4D/RGS14/TIGAR/FIS1/PRKCZ/PPP2CA/NCK1/CDK5RAP1/HYAL2/RGS2/PPM1E/GMPPA/IRS2/CEP85/LATS1/DAB2IP/SNCA/EPHB2/CDKN1B/HEG1/C9orf72/SOCS4/LRP5/IER3/PDCD4/IBTK/PAQR3/ANKLE2/DUSP3/LRP6/TERF2IP/TSC2/SMO/PTPN1/GSK3A/RB1/APC/DNAJA3/PTEN/CDKN1A/PREX2/PREX1/RASSF2/PTPN2/GIT1/TRIM27/SPRED1/AKT1S1/ZNF675/MEN1/ERRFI1/GSKIP/TAF7/VPS25/ZBED3/AKT1/AIDA/URI1/PKIA/EPHA1/PARD3/PRKACA/TSG101/SNX6/ABL1/CDKN1C/SPRED2/MIDN/CRKL/STAT3/PARK7/DNAJC10/FKBP8/PPP1R15B/LYN/SIRT1/APOE/NTRK3/TRIB1/WARS1/NCOR1/PRDX3/PRNP/CHP1/SPRY2/PTPN13/TP53/DDIT4/RTRAF/GNAQ/MACROH2A1/ATP5IF1/NT5DC2/FBLN1/DNAJA1/DMD/INPP5F/PAK2/QARS1/IQGAP1/CORO1C/DYNLL1/PLK1/LPCAT1/EIF4G1/TRIB2/PRKDC/TARDBP/PDGFA/HSPB1/SFRP1/CALM1/IPO5/YWHAG/IPO7/ADAR/THY1/UCHL1/CALM3/GSTP1/PGK1/CALM2/HNRNPU/PARP1/PPIA/NPM1/SFRP2/RACK1
BP	GO:0045936	negative regulation of phosphate metabolic process	244	-0.483558374147691	-2.13090842113583	1e-10	9.09688581314879e-10	2.93085655314758e-10	8635	tags=65%, list=35%, signal=43%	PLPP3/HDAC4/TRAF3IP1/TFAP4/CADM4/TRIB3/TESK1/PRKCD/GADD45A/SLIT2/CDA/STK38/PARP14/ITGB1BP1/CEP43/ACTN3/PRKRIP1/NPRL2/HIPK3/SOCS5/PRKG1/DUSP7/PTPRJ/SRCIN1/NIBAN1/ABCA2/ENPP1/DNAJC3/CIB1/PDPK1/PDE4D/RGS14/TIGAR/FIS1/PRKCZ/PPP2CA/NCK1/CDK5RAP1/HYAL2/RGS2/PPM1E/GMPPA/IRS2/CEP85/LATS1/DAB2IP/SNCA/EPHB2/CDKN1B/HEG1/C9orf72/SOCS4/LRP5/IER3/PDCD4/IBTK/PAQR3/ANKLE2/DUSP3/LRP6/TERF2IP/TSC2/SMO/PTPN1/GSK3A/RB1/APC/DNAJA3/PTEN/CDKN1A/PREX2/PREX1/RASSF2/PTPN2/GIT1/TRIM27/SPRED1/AKT1S1/ZNF675/MEN1/ERRFI1/GSKIP/TAF7/VPS25/ZBED3/AKT1/AIDA/URI1/PKIA/EPHA1/PARD3/PRKACA/TSG101/SNX6/ABL1/CDKN1C/SPRED2/MIDN/CRKL/STAT3/PARK7/DNAJC10/FKBP8/PPP1R15B/LYN/SIRT1/APOE/NTRK3/TRIB1/WARS1/NCOR1/PRDX3/PRNP/CHP1/SPRY2/PTPN13/TP53/DDIT4/RTRAF/GNAQ/MACROH2A1/ATP5IF1/NT5DC2/FBLN1/DNAJA1/DMD/INPP5F/PAK2/QARS1/IQGAP1/CORO1C/DYNLL1/PLK1/LPCAT1/EIF4G1/TRIB2/PRKDC/TARDBP/PDGFA/HSPB1/SFRP1/CALM1/IPO5/YWHAG/IPO7/ADAR/THY1/UCHL1/CALM3/GSTP1/PGK1/CALM2/HNRNPU/PARP1/PPIA/NPM1/SFRP2/RACK1
MF	GO:0035173	histone kinase activity	337	-0.477346242931114	-2.130871250299	1e-10	9.09688581314879e-10	2.93085655314758e-10	9430	tags=69%, list=38%, signal=43%	DAPK3/RIPK1/NUAK1/STK10/TNK2/EPHA7/MERTK/BRSK1/STK11/HASPIN/MAP2K3/PKMYT1/PIM1/NEK6/TYK2/MET/ULK3/FLT4/CHKA/DYRK4/ULK2/STK3/TESK1/STK17A/FER/FGFR4/STK33/MAP2K5/PRKCD/MAP4K2/CSNK1G1/GAK/EPHB1/STK38/NEK1/VRK2/TTBK2/STK36/TAOK2/ROR2/PIK3CA/EPHA2/IKBKB/CDK5/PASK/EPHB3/LIMK2/RPS6KB2/STK16/MKNK1/HIPK3/PIM3/BRSK2/RPS6KA6/OBSCN/SPEG/KSR1/WNK2/MAP2K7/INSR/RIPK2/DSTYK/RET/NEK4/PAK4/PDPK1/STK17B/EIF2AK3/NEK7/AXL/CSK/TAF1/ATR/LMTK2/TP53RK/ARAF/CLK1/WNK3/LATS1/BMP2K/RPS6KB1/RIOK1/PBK/SIK3/CILK1/PRKAA1/CSNK1E/PKDCC/DCAF1/PSKH1/MAP2K1/ABL2/UHMK1/EPHB2/MARK4/PKN1/ATM/PIK3R4/TAOK3/BRAF/ROCK2/CLK3/TBK1/TYRO3/MINK1/SIK2/NEK3/FAM20C/TRIO/AAK1/RIOK2/TRPM7/RIOK3/DCLK1/KIT/JAK1/EGFR/TLK2/CSNK1G2/RPS6KA1/ULK1/FGFR2/SRC/DYRK2/EPHA4/AKT2/MAST2/MAP4K5/MARK2/CSNK1G3/NEK9/RPS6KC1/MKNK2/MAPKAPK3/STK35/STK40/SGK1/GSK3A/PAK3/HIPK1/MAP2K6/CDK2/DYRK3/CHEK2/PIKFYVE/LIMK1/MAPKAPK5/DAPK1/STK39/MAP2K2/VRK1/MARK1/MAP4K3/CSNK2A3/EIF2AK4/STK4/STK38L/BCR/SRPK2/ROCK1/EPHB4/PINK1/AKT1/TNIK/CIT/NEK2/MAP2K4/AKT3/STK25/SMG1/MELK/PRP4K/DYRK1A/EPHA1/MAP3K7/MTOR/CHEK1/TLK1/ABL1/SLK/RPS6KA2/MARK3/FYN/CLK2/CSNK1D/SBK1/BUB1/DDR1/HIPK2/RAF1/CDC7/YES1/AURKA/CSNK2A2/MASTL/CDK1/PIM2/CDC42BPA/CSNK1A1/LYN/CDC42BPB/BUB1B/GSK3B/PRKX/EIF2AK2/TAOK1/PRKCA/TTK/OXSR1/NTRK3/WEE1/SRPK1/BAZ1B/PTK2/IGF1R/STK24/MAPKAPK2/MAP4K4/FLT1/RPS6KA3/ERBB2/PAK2/STK26/EIF2AK1/PRKDC/CSNK2A1/WNK1/PAK1/FGFR1/CASK/KDR/PKM
BP	GO:2001233	regulation of apoptotic signaling pathway	343	-0.476943006800189	-2.13047713301701	1e-10	9.09688581314879e-10	2.93085655314758e-10	8356	tags=61%, list=33%, signal=41%	NGFR/BAK1/SRPX/BCL2L11/FBXW7/MAP2K5/CREB3/PRKCD/MYC/DEDD2/ATAD5/BID/TMEM161A/SELENOS/STYXL1/G0S2/FXN/BCL10/LMNA/RBCK1/AR/TRIM32/ING2/SIAH2/ACVR1/APAF1/RET/ACKR3/DDIT3/HTRA2/CTH/ZNF385A/EIF2AK3/GCLM/NFATC4/TRIAP1/FIS1/FADD/EEF1E1/NCK1/SYVN1/RFFL/HYAL2/SLC35F6/WWOX/PIK3CB/RELA/WFS1/RPS6KB1/BOK/BECN1/DAB2IP/MAPK7/SGMS1/HERPUD1/FBH1/USP15/RRN3/EYA3/BAG5/FGF2/DDIAS/PML/ARMC10/BCL2L1/GCLC/HSPA1A/SLC25A4/RNF34/IER3/EYA1/MADD/MIF/WNT5A/TCF7L2/FAF1/SRC/PSEN1/USP47/BCAP31/SIAH1/ZMYND11/PTPN1/RB1/BRCA1/RTKN2/PRKRA/MAPK9/PTPN2/ITPRIP/ITGAV/ATF3/BAX/PYCR1/PLAGL2/TGFBR1/CASP2/NCK2/BIRC6/TAF9B/STRADB/STK4/RRM2B/PPIF/PINK1/AKT1/NF1/NOC2L/URI1/RB1CC1/TRAF7/AATF/SOD2/HTT/CCAR2/HELLS/NHERF1/SERINC3/PCGF2/CTTN/FYN/PPP2R1B/UNC5B/TAF9/ERP29/PHIP/GRINA/HDAC1/TAF6/TRAP1/RAF1/MDM2/CSNK2A2/PARK7/ACAA2/FBXO7/SIRT1/ARHGEF2/RPS7/GSK3B/PSMD10/OPA1/RPL26/FEM1B/NFE2L2/MARCHF7/YBX3/SP1/PTTG1IP/PPP1CA/CLU/ITGA6/MAZ/GHITM/MMP2/PRELID1/TP53/CXCL12/SOD1/XBP1/VDAC2/DNAJA1/BCLAF1/HYOU1/PAK2/QARS1/PMAIP1/SKIL/CTSC/PSME3/CTNNA1/ITM2C/KDM1A/P4HB/CSNK2A1/GNAI2/HSPB1/PEA15/MCL1/UBQLN1/FGFR1/SFRP1/SFPQ/PRDX2/HMGB2/PPP2R1A/IVNS1ABP/PDIA3/APP/EIF5A/HIF1A/SLC25A6/ATF4/UBB/DDX3X/CTNNB1/GSTP1/HNRNPK/TMBIM6/MAGED1/PARP1/RPS3/PPIA/SFRP2/NONO/RACK1/SLC25A5/ENO1/TPT1
BP	GO:0043086	negative regulation of catalytic activity	251	-0.483066891177926	-2.13016009765074	1e-10	9.09688581314879e-10	2.93085655314758e-10	6394	tags=53%, list=26%, signal=40%	CDK5RAP1/HYAL2/RGS2/PNKP/PPM1E/IRS2/NOSIP/CEP85/LATS1/SERPINF1/DAB2IP/SNCA/TIMP1/SERPINE2/EPHB2/CST3/CDKN1B/HEG1/ADGRV1/SOCS4/BAG5/LRP5/TINF2/PDCD4/MTRR/BIN1/ARL2/PAQR3/DUSP3/NOTCH1/LRP6/GLA/TSC2/XRCC1/HDAC6/PTPN1/GSK3A/RB1/APC/DNAJA3/PTEN/TERF2/CDKN1A/PREX2/PREX1/TRIM27/SPRED1/AKT1S1/PHPT1/DFFA/ZNF675/SH3BP4/MEN1/LIMK1/SORT1/FBXO5/UBXN1/ERRFI1/GSKIP/TAF7/VPS25/AKT1/AIDA/URI1/PKIA/TIMP2/EPHA1/CCAR2/TSG101/SNX6/RRP1B/ABL1/CDKN1C/MIDN/LRP1/GNAI3/PPP1R12A/LYN/MAD2L1/RPS7/GSK3B/ARFGEF1/CSTB/APOE/MAD2L2/TRIB1/ATP2B4/WARS1/PRDX5/SERPING1/NES/PRDX3/CHP1/RDX/ABCE1/TMED2/TP53/CAND1/RTRAF/GNAQ/MACROH2A1/BANF1/EIF4A2/ATP5IF1/NT5DC2/USP44/DNAJA1/OXA1L/PAK2/QARS1/CORO1C/PLK1/TRIB2/WNK1/GNAI2/HSPB1/SERPINH1/IPO5/YWHAG/IPO7/TERF1/ADAR/RCC2/THY1/UCHL1/GSTP1/RPL5/RPL23/RPL11/TMBIM6/HNRNPU/PPIA/NPM1/GAPDH
BP	GO:0045927	positive regulation of growth	222	-0.48523735573919	-2.12920673862629	1e-10	9.09688581314879e-10	2.93085655314758e-10	8971	tags=65%, list=36%, signal=42%	MTM1/BBS2/ACACB/PPM1F/GLI1/SEMA5A/PLCB1/PIM1/SLC25A33/RIMS2/DDX49/RPTOR/BCL11A/MAP2K5/CDKN2AIP/PPARD/DNPH1/CEP43/SEMA7A/ACTN3/DLL1/LPAR3/FXN/ITSN2/PABIR1/TRIM32/WNT3/RICTOR/POU3F2/INSR/CIB1/DERL2/CSF1/MECP2/SMAD7/TGFBR3/AGRN/MUL1/WFS1/HEY2/RPS6KB1/INO80/MKKS/ZNF639/PEX5/PROX1/SMURF1/STAT5B/SLC9A1/FGF2/SYT2/SLC23A2/ARMC10/BMPR2/MEGF8/EFNA5/MAPK14/MMP14/SEMA4D/ZPR1/NOTCH1/EGFR/PARP2/HDGFL2/RPS6KA1/FGFR2/USP47/MLST8/SUPV3L1/SMO/EXOSC2/CDKL5/RNF157/PLS1/L1CAM/GOLGA4/EXOSC9/RUFY3/LIMK1/TGFBR1/TAF9B/SRF/CSNK2A3/CREB1/GPAM/AKT1/CRK/KDM2B/ADAM17/CHD7/NCBP1/NIPBL/CYFIP1/ACSL4/MTOR/EXTL3/VEGFA/CDH4/NEDD4L/PLAA/CACNA2D2/TEAD1/CDK1/SYT1/ADAM10/MACF1/SERP1/CACNG7/PSMD10/PUM2/PAFAH1B1/BASP1/UNC13A/H3-3A/RND2/ISLR2/IST1/YBX3/MAPKAP1/PPIB/BBS4/EZR/BMPR1A/ADNP/CXCL12/GDI1/SDCBP/MTPN/RPS6KA3/ERBB2/EIF4G1/CSNK2A1/RBPJ/CRABP2/FGFR1/SFRP1/H3-3B/NACA/TBX5/FN1/MAP1B/DDX3X/SFRP2/EIF4G2
BP	GO:0030900	forebrain development	377	-0.473402806023567	-2.12622439967609	1e-10	9.09688581314879e-10	2.93085655314758e-10	8991	tags=64%, list=36%, signal=42%	SZT2/BBS2/GLI1/ZNF335/SEMA5A/PLCB1/CDK5R1/NUMBL/PLXNA3/OLIG2/SUN2/PIANP/EFNA2/DPCD/RPGRIP1L/FUT10/SHANK3/FOXP1/E2F1/WDR47/RAC3/SLIT2/ARL13B/NDE1/EFHC1/ASCL1/RARA/EZH1/SRGAP2C/HERC1/SEMA7A/KAT2A/PTCHD1/NRG3/CDK5/EPHB3/PHACTR1/PCSK1/C21orf91/KIF26A/TMEM108/PRKG1/CCDC85C/NSUN5/POU3F2/DYNC2H1/APAF1/BTG2/VPS13B/TACC1/SLC1A2/MCPH1/HTRA2/POU3F1/MECP2/AXL/GMPPA/HES1/SEMA6B/RFX4/FXR2/WDR62/TTC8/NF2/CDON/BMERB1/ROBO2/METTL14/TTC21B/PEX13/TSKU/ATG16L1/RAPGEF2/WDR89/FRS2/DAB2IP/MKKS/POMGNT1/PEX5/BLOC1S6/TSC1/METTL3/EPHB2/PROX1/ATAT1/FGF2/NDEL1/PALS1/HOOK3/SSTR1/SOX1/TYRO3/FGF13/LEF1/CNP/EIF2B5/NIN/DIXDC1/FBXO45/GLI2/EXT1/MAS1/TOX/PPP1R9B/POMT2/KDM6B/DCLK1/NOTCH1/ZDHHC16/SEMA3A/WNT5A/UQCRQ/RYK/EGFR/SRD5A1/TMEM14B/FGFR2/SRC/PSEN1/NCOA1/FOXB1/SOCS7/NUMB/GLI3/XRCC1/SMO/PLXNA1/KIF14/TWSG1/SLITRK5/PTEN/POU3F3/LRP8/DOCK7/CEP120/BAX/SUN1/UBA6/ZSWIM6/PAX5/LARGE1/SRF/DNAJB1/CREB1/AGTPBP1/CRK/NF1/HPRT1/UCHL5/CDK6/GBX2/RAB3GAP1/DRAXIN/KDM2B/CHD7/APLP1/MBOAT7/ZEB1/SYNE2/ARHGAP35/TACC2/SCYL2/C12orf57/SKI/TACC3/SECISBP2/NOTCH3/PGAP1/SETD2/FYN/CDH1/STIL/TUBB2A/CRKL/H2AX/SRGAP2/HDAC1/OGDH/NDST1/ATRX/CSNK2A2/ATIC/DAB1/GSK3B/AKNA/PAFAH1B1/EZH2/RRM1/ATP2B4/ZMIZ1/GART/ATP1A2/LAMB1/BTBD3/CASP3/AKIRIN2/CNTNAP2/ID2/PCM1/SALL1/PTPRS/ASPM/KRAS/XRN2/BBS4/IGF1R/BMPR1A/FXR1/CXCL12/SLC7A11/FEZ1/SIN3A/NRP2/CDH2/CORO1C/B2M/TOP2B/ROBO1/BNIP3/KDM1A/ATP1B2/RBPJ/IGF2BP1/TRA2B/SLC2A1/NARS1/FGFR1/SOX2/RTN4/FLNA/APP/SLC38A2/HIF1A/RHOA/UBB/CTNNB1/TUBB2B/ZIC3/NEFL/YWHAE/MDK/TUBA1A
BP	GO:0006163	purine nucleotide metabolic process	403	-0.47263365996846	-2.12612745583073	1e-10	9.09688581314879e-10	2.93085655314758e-10	10005	tags=70%, list=40%, signal=43%	ADSL/UQCC3/NOCT/PDE8A/PGAM4/FKRP/FLCN/FDXR/PDE5A/PRXL2C/OGDHL/ADCY3/NDUFA9/NT5C/NPR2/ITPA/NDUFA11/PRKAA2/FOXK1/ENO3/RORA/MAGI3/ADCY6/ADSS1/MFSD8/NMRK2/SLC25A22/FIGNL1/PRKAG2/ADCY2/ACACB/RPIA/NADSYN1/IMPDH1/PDE10A/PTGIS/HDAC4/NME6/SULT1C4/CTNS/SLC25A12/LIPA/ZBTB7A/RPTOR/TPST1/SDHA/MT-ND6/DNPH1/PRPS2/ADA/EPHA2/BPNT1/ACTN3/NUDT12/PFKFB2/NMNAT2/GUCY1B1/BPGM/NADK2/ME1/ATP5F1D/DCXR/PAPSS2/PRPSAP1/ALDOA/INSR/NDUFS7/ENPP1/NDUFB6/AMPD2/MFN1/MTHFD1/TP53I3/H6PD/AFMID/PDE4D/PFKFB3/TIGAR/FIS1/TGFB1/PPP2CA/NUDT9/NUDT10/NPR1/NAXD/NME7/ADCY1/CARD11/PC/ADK/APRT/COX11/RPE/PRKAA1/GMPR2/LDHA/BLOC1S6/NUDT16/NUDT15/PGLS/COASY/NDUFB7/DCK/ADPGK/HSPA1A/PARG/ALDH1L2/NDUFB8/IER3/GPD2/NDUFB3/NT5C2/DERA/ARL2/SLC25A11/NDUFA8/SDHB/RAB23/NDUFB5/GUK1/ATP5PO/ENTPD4/ATP5F1E/PRPSAP2/JMJD8/EFL1/NDUFC1/NNT/UCP2/NADK/NDUFV1/SRC/PSEN1/MLST8/G6PD/PFKP/BCL2L13/PDE9A/NDUFS3/GIT1/PFKM/NDUFB2/CLPX/NDUFA2/SDHD/ATP5MK/PCK2/SAMHD1/NDUFS4/PFKL/AK3/NDUFA10/EIF6/NDUFS8/NDUFC2/PFAS/PINK1/IDH2/SLC4A7/GOT1/ATP5MG/HPRT1/NDUFB9/NDUFV3/NUDT3/DLG1/PRKACA/ARNT/NDUFAB1/MTOR/NUDT11/STOML2/GTPBP1/NDUFB11/NUDT4/ATP1B1/PPAT/ATP5MC1/TPST2/NDUFS1/SLC25A13/HK2/BEND3/ATP6V1A/TALDO1/FOXK2/DGUOK/PAPSS1/ATP6V1B2/ALDOC/STAT3/NDUFA12/NQO1/ATP5MJ/OGDH/NDUFA5/GNAI3/SDHC/PDE7A/ME2/ATIC/PGM1/DHTKD1/ATP5PF/NDUFB10/AK2/NAMPT/OGT/NDUFS6/NME1/NDUFA6/ADSS2/OPA1/DNM1L/GART/ATP1A2/NUDT5/NDUFS2/NDUFA3/PNP/PRDX5/NCOR1/HK1/NDUFA1/EP300/ATP5MF/ATP5PB/TP53/DDIT4/OLA1/GOT2/RHOQ/MACROH2A1/ENO2/SELENON/VCP/ATP5IF1/NDUFB1/ATP5PD/QPRT/GMPS/ATP5F1C/PGAM1/MDH1/COL6A1/ATP5MC3/AK4/NDUFS5/LDHB/PRPS1/NDUFB4/NME4/GPI/MDH2/ATP5ME/MT-ATP8/CASK/APP/ATP5MC2/HINT1/IDH1/PGD/HIF1A/ATP5F1A/TKT/UCHL1/ATP5F1B/RAN/PKM/PGK1/TPI1/PARP1/PAICS/HSPA8/ENO1/MT-ND4L/TMSB4X/MT-ND1/MT-ND5/MT-ND3/MT-ND2/MT-ATP6/GAPDH/MT-ND4
BP	GO:0062197	cellular response to chemical stress	295	-0.478278299175608	-2.12560177446404	1e-10	9.09688581314879e-10	2.93085655314758e-10	7764	tags=59%, list=31%, signal=41%	NCOA7/TMEM161A/SELENOS/PIK3CA/SLC25A24/FXN/PEX14/ERCC6L2/PEX2/NINJ1/OXR1/ANKZF1/SERPINB6/DHFRP1/GPX7/DDIT3/HTRA2/EIF2AK3/SLC12A6/AXL/PDK2/PYCR2/HM13/PEX10/RELA/SLC25A14/OSER1/WNK3/TP53INP1/PEX13/PNPLA8/PLEKHA1/SIRPA/BECN1/ZNF277/LETM1/CHCHD4/AGAP3/MAPK7/SNCA/PRKAA1/FOXO3/PEX5/HSF1/PLEC/USP15/ATP13A2/ATM/ATG5/EFHD1/PML/HSPA1A/STX2/NFAT5/CAMKK2/PKD2/KEAP1/KDM6B/GDF15/BMP7/ZNF580/SRC/MLST8/NET1/RHOB/G6PD/HDAC6/CAB39/MPV17/PNPT1/PRKRA/MAPK9/PTPRK/LONP1/DHFR/MAPK8/PYCR1/VKORC1L1/DAPK1/TPM1/VPS13A/NLK/STK39/RWDD1/ROMO1/SETX/ERMP1/PPIF/PINK1/MAP2K4/STK25/MICU1/PDCD10/FANCD2/PAWR/ARL6IP5/STAT6/ATF2/SOD2/SLC11A2/ARNT/MTOR/RBX1/EIF2S1/FOXO1/ABL1/AKR1B1/PCGF2/FYN/LRRC8D/PXN/GSR/ABCC1/NQO1/TRAP1/STAU2/MDM2/CDK1/PARK7/SIRT1/TET1/CUL3/ARHGEF2/FUT8/GPX8/ECT2/OXSR1/EZH2/NFE2L2/AIFM1/TXN/STAU1/PRDX5/YBX3/CASP3/PCNA/ETV5/SLC25A23/MAPKAP1/PRDX3/MMP2/STK24/TP53/SLC7A11/SOD1/XBP1/PRKCI/SESN2/SIN3A/SELENON/DNAJA1/STK26/TOP2B/ZFP36L1/CHCHD2/BNIP3/WNK1/SLC2A1/ATP2A2/PRDX1/ATP1A1/PRDX2/NFE2L1/HIF1A/XRCC6/ATF4/DDX3X/HDAC2/MGST1/FADS2/XRCC5/PARP1/RPS3/PPIA/RACK1
MF	GO:0019001	guanyl nucleotide binding	355	-0.47466214619822	-2.12538973354944	1e-10	9.09688581314879e-10	2.93085655314758e-10	10354	tags=72%, list=41%, signal=43%	ARL4D/RRAGC/MMAA/RHOJ/SLC19A1/MPPED2/GMPPB/RAB33A/RHOH/AGAP2/ARL6/ATL1/GTPBP8/NKIRAS1/PDE5A/TRIM23/NPR2/RHOBTB2/ARL10/DIRAS1/GTPBP6/RAB3D/URGCP/RABL2A/TUBD1/RAB25/ADSS1/HRAS/RAB40C/UPRT/ARL4C/RAB33B/EHD3/RAB30/GLUD2/TUBG2/PDE10A/GPN2/RAB36/MTG2/EEFSEC/TUBA4A/SAR1B/RRAGD/RHOC/IFT27/RAC3/RHOBTB1/GCH1/ARL13B/RHOG/DRG2/EHD1/ARL16/EHD2/THG1L/RHOF/ZNG1A/RP2/GTPBP3/GUCY1B1/ATL3/IFT22/EHD4/PRKG1/GPN3/IRGQ/GNAZ/INSR/RABL2B/ARL15/MOCS1/RAB22A/MFN1/GTPBP10/RCC1L/ARFIP2/RASL10B/NPR1/ZNG1B/DNM1/RNGTT/RRAGA/GNA11/RHOT2/SEPTIN8/RIT1/SRPRB/MIEF1/TUBE1/GNL1/GNL3L/LANCL2/AGAP3/RAB39B/RAB3C/ARL4A/RTKN/RAB9A/ARL5A/RAB6B/RAB34/MFHAS1/EEF1A2/NIN/NOA1/MRAS/RALB/RAB29/LSG1/ARL2/ARL3/MTIF2/RAB23/RAP1BL/RAB5C/GNAI1/RAP2A/EFL1/TUBB4A/UCP2/GTPBP2/RAP1A/EIF2S3B/RABL3/RAB4A/SUCLG2/RAB28/RHOB/GFM1/GPN1/RAB35/GFM2/RAB15/RAB2B/RAB8A/ERAL1/RABL6/GNAL/ANXA6/EIF2B2/AGAP1/GSPT2/RAP2B/PCK2/RALA/DAPK1/RAB31/SAMHD1/GUF1/MFN2/ARL1/AK3/DRG1/RAP1B/GNAO1/SRPRA/RAB8B/RHOT1/ARL8A/RHOU/GNL2/BMS1/SRP54/NKIRAS2/RAB21/RAP2C/ARHGAP35/DYNC1LI1/RAB13/GTPBP4/ATL2/ARF5/RAB11B/GTPBP1/DNM2/RAB3B/RAB14/RRAS2/PIP4K2B/HBS1L/RAB18/SEPTIN10/ARL8B/TSR1/TUBB2A/GNA12/ARL5B/GNL3/RAB2A/ARF6/SAR1A/RTCB/RAB1B/GNAI3/TUBB6/RAB5A/GNA13/NME1/TUFM/ADSS2/OPA1/EFTUD2/DNM1L/RND2/DAP3/EIF5/RAB1A/RAB5B/NRAS/GLUD1/NOLC1/RHEB/KRAS/ARF4/SEPTIN3/OLA1/RHOQ/GNAQ/TUBG1/RAB12/RAB11A/FKBP4/TUBB4B/ARF3/SEPTIN9/SEPTIN7/AK4/RAB10/RAB6A/GSPT1/EIF5B/GNAI2/RAC1/SEPTIN11/ARF1/RND3/EIF2S3/RAB7A/RHOA/TUBB2B/TUBA1C/RAN/SEPTIN2/SEPTIN6/SEPHS1/HSP90AA1/EEF2/TUBA1A/GNAS/EEF1A1P5/TUBA1B/TUBB/EEF1A1
MF	GO:0032561	guanyl ribonucleotide binding	355	-0.47466214619822	-2.12538973354944	1e-10	9.09688581314879e-10	2.93085655314758e-10	10354	tags=72%, list=41%, signal=43%	ARL4D/RRAGC/MMAA/RHOJ/SLC19A1/MPPED2/GMPPB/RAB33A/RHOH/AGAP2/ARL6/ATL1/GTPBP8/NKIRAS1/PDE5A/TRIM23/NPR2/RHOBTB2/ARL10/DIRAS1/GTPBP6/RAB3D/URGCP/RABL2A/TUBD1/RAB25/ADSS1/HRAS/RAB40C/UPRT/ARL4C/RAB33B/EHD3/RAB30/GLUD2/TUBG2/PDE10A/GPN2/RAB36/MTG2/EEFSEC/TUBA4A/SAR1B/RRAGD/RHOC/IFT27/RAC3/RHOBTB1/GCH1/ARL13B/RHOG/DRG2/EHD1/ARL16/EHD2/THG1L/RHOF/ZNG1A/RP2/GTPBP3/GUCY1B1/ATL3/IFT22/EHD4/PRKG1/GPN3/IRGQ/GNAZ/INSR/RABL2B/ARL15/MOCS1/RAB22A/MFN1/GTPBP10/RCC1L/ARFIP2/RASL10B/NPR1/ZNG1B/DNM1/RNGTT/RRAGA/GNA11/RHOT2/SEPTIN8/RIT1/SRPRB/MIEF1/TUBE1/GNL1/GNL3L/LANCL2/AGAP3/RAB39B/RAB3C/ARL4A/RTKN/RAB9A/ARL5A/RAB6B/RAB34/MFHAS1/EEF1A2/NIN/NOA1/MRAS/RALB/RAB29/LSG1/ARL2/ARL3/MTIF2/RAB23/RAP1BL/RAB5C/GNAI1/RAP2A/EFL1/TUBB4A/UCP2/GTPBP2/RAP1A/EIF2S3B/RABL3/RAB4A/SUCLG2/RAB28/RHOB/GFM1/GPN1/RAB35/GFM2/RAB15/RAB2B/RAB8A/ERAL1/RABL6/GNAL/ANXA6/EIF2B2/AGAP1/GSPT2/RAP2B/PCK2/RALA/DAPK1/RAB31/SAMHD1/GUF1/MFN2/ARL1/AK3/DRG1/RAP1B/GNAO1/SRPRA/RAB8B/RHOT1/ARL8A/RHOU/GNL2/BMS1/SRP54/NKIRAS2/RAB21/RAP2C/ARHGAP35/DYNC1LI1/RAB13/GTPBP4/ATL2/ARF5/RAB11B/GTPBP1/DNM2/RAB3B/RAB14/RRAS2/PIP4K2B/HBS1L/RAB18/SEPTIN10/ARL8B/TSR1/TUBB2A/GNA12/ARL5B/GNL3/RAB2A/ARF6/SAR1A/RTCB/RAB1B/GNAI3/TUBB6/RAB5A/GNA13/NME1/TUFM/ADSS2/OPA1/EFTUD2/DNM1L/RND2/DAP3/EIF5/RAB1A/RAB5B/NRAS/GLUD1/NOLC1/RHEB/KRAS/ARF4/SEPTIN3/OLA1/RHOQ/GNAQ/TUBG1/RAB12/RAB11A/FKBP4/TUBB4B/ARF3/SEPTIN9/SEPTIN7/AK4/RAB10/RAB6A/GSPT1/EIF5B/GNAI2/RAC1/SEPTIN11/ARF1/RND3/EIF2S3/RAB7A/RHOA/TUBB2B/TUBA1C/RAN/SEPTIN2/SEPTIN6/SEPHS1/HSP90AA1/EEF2/TUBA1A/GNAS/EEF1A1P5/TUBA1B/TUBB/EEF1A1
