ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0097517	contractile actin filament bundle	80	-0.507710700138953	-1.90444076890415	5.30322940264682e-05	0.0126875745860293	0.0119597549845974	6149	tags=44%, list=25%, signal=33%	FLNB/SH2B2/PDLIM4/LDB3/PXN/SIPA1L3/LCP1/SYNPO2/LUZP1/MICALL2/MYH14/NEBL/GAS2L1/SEPTIN9/CORO1B/ASB2/SYNPO/CNN2/FHOD1/PDLIM3/TRIP6/FAM107A/GAS2L2/FSCN1/ABLIM3/PDLIM1/PPP1R12C/MST1R/MYH6/SPEF1/PDLIM2/XIRP2/ACTA1/MYL9/TEK
BP	GO:0045165	cell fate commitment	231	0.365301192600808	1.61407503150609	5.68377842066728e-05	0.0128209801803338	0.0120855077997346	3809	tags=27%, list=15%, signal=23%	MYT1L/TBX5/EBF2/ASCL1/OLIG3/NR2F2/POU3F2/PROX1/SOX1/WNT8A/EYA1/WNT7A/DBX1/SOX9/NFIA/ONECUT1/WNT10B/FGF10/PPARG/ERBB4/WNT1/MEF2C/TBX15/GAP43/SOSTDC1/WNT5A/GDF7/OLIG2/LGALS1/SOX5/LMO4/GDF3/ID2/GATA6/JAG1/ZNF521/ISL2/PDPN/ONECUT2/TBX3/NKX2-5/OLIG1/GATAD2B/FOXN4/IFRD1/TBX22/TOX/IL6R/NEUROD1/SOX6/GATA2/KDR/PRDM1/EYA2/POU4F1/HEY2/TBX19/FOXC2/DLL1/GAS1/TENM4/HES1
BP	GO:0046394	carboxylic acid biosynthetic process	266	-0.367527432050713	-1.61075356361824	5.55816863172805e-05	0.0128209801803338	0.0120855077997346	5675	tags=29%, list=23%, signal=23%	MTHFR/ACOT7/MCAT/SHMT2/HTD2/ENOPH1/MALRD1/MGLL/ACSM1/MECR/DECR2/GGT7/PLA2G3/MTAP/CARNS1/FABP5/ACOT8/NAGS/SERINC5/ACSF3/PLOD3/CAD/GAMT/PRKAG1/PTGIS/CD74/GGT5/LDHC/FADS3/FA2H/PTGES/GAD1/PTGES2/GLS2/SLC45A3/SLC27A5/KLHL25/ASL/BCAT2/FASN/HSD3B7/PYCR3/GATD1/ALDH1A2/PYCR1/CTHRC1/GGT6/PAH/ACSS1/GGT1/HOGA1/ILVBL/ALOXE3/NR1H2/FADS6/AASS/SYK/APOA5/EDN1/BHMT/AKR1C3/SDS/MIF/MTHFD1/FGFR4/CBS/AVP/ACOT4/CYP2C8/PNLIPRP2/IDO1/ALOX15B/LTC4S/RGN/PKLR/GSTM1/CBR1
BP	GO:0051345	positive regulation of hydrolase activity	164	-0.410946287660123	-1.71623994219269	5.8736268263393e-05	0.0128811899427636	0.0121422636439236	5451	tags=32%, list=22%, signal=25%	PSENEN/SGSM2/EPHA2/RANGAP1/DDX11/ARHGEF10/SGSM3/SLC27A4/GNB5/TBC1D30/RAPGEF1/PLXNB1/APH1B/BCR/AGTR1/RASGRP2/NTRK1/PRTN3/GRN/AVPR1B/RHOC/CAV2/ASAP3/VCP/RCN3/RAP1GAP/EPHA1/CLDN3/EVI5L/APOA1/TGM2/MAPK12/ARAP1/RAPGEF3/RTN4R/NR1H2/ARHGEF16/APOA5/VSIR/FGFR3/SCRIB/AGRN/SYDE2/PRSS22/FOXJ1/SYDE1/GBA3/TBC1D2/CCL26/CCDC125/CLDN4/CHP2
BP	GO:0022617	extracellular matrix disassembly	44	-0.599605924633576	-1.99585102516703	6.87162533341532e-05	0.0135628705018285	0.0127848397650648	4446	tags=52%, list=18%, signal=43%	DDR2/LCP1/CTSV/MMP14/FURIN/ENG/MMP19/MMP11/ADAMTS15/DDR1/ADAM15/FSCN1/KLK7/ADAMTS4/MMP15/CARMIL2/HPN/MMP9/FGFR4/TMPRSS6/ADAM8/NOXO1/KLK5
MF	GO:0140313	molecular sequestering activity	50	-0.561642685428851	-1.9175969478662	6.43185101396669e-05	0.0135628705018285	0.0127848397650648	1954	tags=24%, list=8%, signal=22%	EPN1/CASQ2/LRRC15/CAV1/TARBP2/SLC39A4/SFN/TSSC4/TMC8/LCN2/TRIM15/CASTOR1
MF	GO:0051015	actin filament binding	196	-0.399138372707805	-1.69028265986027	6.7106722279286e-05	0.0135628705018285	0.0127848397650648	4760	tags=30%, list=19%, signal=24%	MYO18A/LIMD2/TRPV4/MICALL2/MYH14/HIP1R/NEBL/FSCN2/KPTN/DBNL/GAS2L1/PICK1/MYO9B/TLN1/TAGLN2/FLII/KLHL17/SPTB/FMNL1/ARHGAP27/CAPG/CORO1B/SPTBN2/MYO18B/CNN2/CORO2A/MYO1C/FHOD1/PLEC/CAMSAP3/FLNA/MICAL1/HCLS1/MAP1S/GAS2L2/FSCN1/ABLIM3/CORO1A/SPTBN4/ESPN/TULP1/AJUBA/TNNC1/TWF2/VIL1/SPTBN5/ANXA8/MYH6/MYO1F/VILL/ERMN/AMOTL2/SCIN/MISP/ESPNL/XIRP2/MYH2/TTN
CC	GO:0005911	cell-cell junction	482	-0.319602801598406	-1.48319863607634	6.53393569083712e-05	0.0135628705018285	0.0127848397650648	6348	tags=34%, list=25%, signal=26%	COL17A1/PARD6A/STX3/ANXA2/MPP2/POLDIP2/DAG1/MPP7/NOTCH1/OXTR/DLG2/MARVELD2/JUP/PDZD2/PDLIM4/JAML/SHROOM1/AKT1/CDH17/LDB3/CCDC88C/PXN/AMOTL1/CSK/SIPA1L3/BAIAP2/TNKS1BP1/PLEKHG5/CD53/NRAP/FGFRL1/ZAP70/EPHA2/SYMPK/VSIG10/MAPK15/UBN1/LUZP1/SGSM3/CLDN15/OCLN/NECTIN1/SLC2A1/CDH18/ITGB3/FLCN/PTPN6/EPCAM/CGNL1/TRPV4/SAPCD2/TSPAN33/KIRREL2/PRKCH/MICALL2/MPP1/CGN/CLDN23/VAMP5/PTK7/KRT18/PLEKHG4B/SCN1B/GJA5/DBN1/OCEL1/GJB5/TLN1/WNK4/PODXL/LSR/AQP7/GJD2/PATJ/WWTR1/MXRA8/KCNJ11/CDH1/NGFR/SGCA/FZD5/CCDC85C/LIMS2/NECTIN2/MAP2K2/RIGI/ADAM15/SPTBN2/PPL/CDH13/IGSF21/TNK2/LAMA3/SYNPO/CNN2/LLGL1/FHOD1/PKP2/CAMSAP3/ARVCF/PDLIM3/VASP/CCN3/CLDN3/TRIM29/FLNA/CLDN9/SCN5A/KRT8/FSCN1/TJP2/PAK4/KIFC3/CORO1A/CALB2/EPPK1/AJM1/PCDH12/CDH22/FBF1/PTPRU/PDLIM1/AQP3/CRB2/CCDC85B/FAT2/GJC2/SPTBN4/PCDHGA12/AJUBA/HPN/SCRIB/NPHS1/RASIP1/GJA4/GJC3/NIBAN2/MARVELD3/GJB4/ANXA1/CDH3/FGFR4/WTIP/PDXP/GRHL2/CLDN19/CLDN5/LLGL2/CNKSR1/AMOTL2/EVPL/PDLIM2/ALOX15B/VAV1/YAP1/CLDN7/PCDHA10/XIRP2/CDH15/MYH2/PKP1/CRB3/ILDR1/CLDN4/PKP3/TEK
BP	GO:0072524	pyridine-containing compound metabolic process	168	-0.417384274553502	-1.73999926909039	7.50131394941634e-05	0.0144446033245468	0.0136159922008661	7241	tags=40%, list=29%, signal=29%	NMNAT3/PKM/RPIA/MTOR/NUDT13/TP53I3/GCK/PPARA/GIT1/PFKM/GPI/TALDO1/MLST8/FOXK1/RPE/PFKP/NMNAT1/G6PD/NADK/PRPS2/PGAM1/PGLS/LIPA/PNPO/PFKFB3/NADSYN1/SARM1/HK1/ARL2/FLCN/ALDH1L1/TKT/OGDHL/PCK2/RPTOR/FKRP/PRKAG1/NOCT/PTGIS/ALPL/SLC25A18/PDXK/ENO1/SLC25A11/KCNAB2/PFKL/PARP10/VCP/RPEL1/SIRT6/FDXR/NMRK2/ALDOA/SLC25A22/PGAM2/GALK1/GAPDHS/SLC2A6/NAPRT/HKDC1/PDXP/SLC4A1/LDHA/IDO1/GPD1/SLC5A8/PKLR
BP	GO:0006690	icosanoid metabolic process	88	-0.485753822515585	-1.84983786425247	8.54262349723279e-05	0.0160580982168221	0.0151369293547458	3998	tags=33%, list=16%, signal=28%	DAGLA/PTGIS/CYP2J2/CD74/GGT5/TLR2/CYP2A6/PTGES/PTGES2/CYP2D7/CTHRC1/GGT6/COMT/GGT1/ALOXE3/SYK/EDN1/PLA2G4B/AKR1C3/MIF/DPEP1/AVP/GPX1/CYP2C8/ALOX15B/LTC4S/PLA2G4C/GSTM1/CBR1
CC	GO:0042641	actomyosin	86	-0.489550202589277	-1.8559443299946	9.29445120719864e-05	0.0165486319193615	0.015599323711861	6149	tags=43%, list=25%, signal=33%	FLNB/SH2B2/PDLIM4/LDB3/PXN/SIPA1L3/LCP1/SYNPO2/LUZP1/MYO18A/MICALL2/MYH14/NEBL/GAS2L1/DBN1/SEPTIN9/CORO1B/ASB2/SYNPO/CNN2/FHOD1/PDLIM3/TRIP6/FAM107A/GAS2L2/FSCN1/ABLIM3/PDLIM1/PPP1R12C/MST1R/MYH6/SPEF1/PDLIM2/XIRP2/ACTA1/MYL9/TEK
BP	GO:0019362	pyridine nucleotide metabolic process	161	-0.408638271959776	-1.70028583863784	9.43240578051002e-05	0.0165486319193615	0.015599323711861	7241	tags=39%, list=29%, signal=28%	NMNAT3/PKM/RPIA/MTOR/NUDT13/TP53I3/GCK/PPARA/GIT1/PFKM/GPI/TALDO1/MLST8/FOXK1/RPE/PFKP/NMNAT1/G6PD/NADK/PRPS2/PGAM1/PGLS/LIPA/PFKFB3/NADSYN1/SARM1/HK1/ARL2/FLCN/ALDH1L1/TKT/OGDHL/PCK2/RPTOR/FKRP/PRKAG1/NOCT/PTGIS/SLC25A18/ENO1/SLC25A11/KCNAB2/PFKL/PARP10/VCP/RPEL1/SIRT6/FDXR/NMRK2/ALDOA/SLC25A22/PGAM2/GALK1/GAPDHS/SLC2A6/NAPRT/HKDC1/SLC4A1/LDHA/IDO1/GPD1/SLC5A8/PKLR
BP	GO:0046496	nicotinamide nucleotide metabolic process	161	-0.408638271959776	-1.70028583863784	9.43240578051002e-05	0.0165486319193615	0.015599323711861	7241	tags=39%, list=29%, signal=28%	NMNAT3/PKM/RPIA/MTOR/NUDT13/TP53I3/GCK/PPARA/GIT1/PFKM/GPI/TALDO1/MLST8/FOXK1/RPE/PFKP/NMNAT1/G6PD/NADK/PRPS2/PGAM1/PGLS/LIPA/PFKFB3/NADSYN1/SARM1/HK1/ARL2/FLCN/ALDH1L1/TKT/OGDHL/PCK2/RPTOR/FKRP/PRKAG1/NOCT/PTGIS/SLC25A18/ENO1/SLC25A11/KCNAB2/PFKL/PARP10/VCP/RPEL1/SIRT6/FDXR/NMRK2/ALDOA/SLC25A22/PGAM2/GALK1/GAPDHS/SLC2A6/NAPRT/HKDC1/SLC4A1/LDHA/IDO1/GPD1/SLC5A8/PKLR
BP	GO:0001676	long-chain fatty acid metabolic process	94	-0.48232451342485	-1.85226102168262	0.000103745273351139	0.0178058463718965	0.0167844183659622	5809	tags=39%, list=23%, signal=30%	ABCD1/FAAH2/PNPLA3/ACOT7/ACAD9/MGLL/ACSM1/SLC27A1/ACSL1/SLC27A4/CYP2C18/ACOT8/ADTRP/SLC27A3/DAGLA/PTGIS/CYP2J2/CYP2A6/ACAA1/PTGES2/SLC27A5/SLC27A6/CYP2D7/CTHRC1/ALOXE3/PLA2G4B/AKR1C3/ACOT1/ACOT4/GPX1/CYP2C8/ALOX15B/LTC4S/PLA2G4C/GSTM1/ACOT2/CBR1
CC	GO:0015629	actin cytoskeleton	483	-0.31217051340168	-1.44667335034993	0.000121054557051688	0.0203345899558102	0.0191681011949705	4820	tags=24%, list=19%, signal=19%	SLC2A1/FGR/MYO18A/MYRIP/CIB2/LIMD2/MYL3/STOML2/CGNL1/TRPV4/MICALL2/TAOK2/FILIP1/MYH14/HIP1R/CGN/NEBL/FSCN2/BMF/KPTN/DBNL/GAS2L1/SH3GL1/MYO9B/DBN1/PARVG/TAGLN2/FLII/KLHL17/SPTB/ARHGAP33/SEPTIN9/NPM3/CDH1/CAPG/CORO1B/RIGI/SPTBN2/CROCC/MYO18B/ATP12A/ASB2/SYNPO/CNN2/NEURL1B/MYO1C/LLGL1/FHOD1/PLEC/INF2/PDLIM3/VASP/TRIP6/FAM107A/FLNA/ITPKA/FOXA3/FHDC1/MICAL1/SPPL2B/GAS2L2/ARHGEF5/FSCN1/ABLIM3/DLC1/USH1G/CORO1A/PIEZO1/TNNC2/ALDOA/RAPGEF3/FERMT3/PDLIM1/PPP1R12C/MST1R/CARMIL2/SPTBN4/ESPN/TNNC1/TWF2/MYL11/POTEF/RAC3/VIL1/SPTBN5/BCAR1/CRYAB/MYH6/ANXA1/ADCY8/KRT19/MYO1F/LAD1/PDXP/SPEF1/VILL/CLDN5/ADAM8/RINL/LLGL2/ACTL10/AMOTL2/MYL7/MLPH/SCIN/MISP/PDLIM2/COBL/XIRP2/MYH2/ACTA1/TTN/MYL9/TEK
CC	GO:0045177	apical part of cell	396	-0.319127509880476	-1.45513908277041	0.000138208681005717	0.0227324486779194	0.0214284073401407	5036	tags=27%, list=20%, signal=22%	SLC4A2/PROM1/UPK3A/OCLN/ADRB2/SLC4A10/SCNN1G/SLC29A2/KL/SLC2A1/BYSL/ATP6V0A4/ITGB3/KIAA1614/EPCAM/BST2/SLC6A6/TRPV4/SAPCD2/NHERF2/SLC39A14/SLC46A1/HIP1R/ERBB2/CHRFAM7A/AP2A1/ITPK1/HYAL2/KCNQ1/UPK1B/PDGFRB/MREG/ABCG2/INSC/CSPG4/DVL2/OCEL1/CA4/PODXL/PATJ/SCNN1A/AKR1A1/P2RY6/ITPR3/SLC5A2/GPR143/TRPM6/TCIRG1/PTPRQ/SPTBN2/EDA/ATP12A/ATP4A/SLC2A7/PROM2/ARHGEF18/MAL2/DUOXA2/SLC7A5/ANO1/SLC26A9/AJM1/SLC19A1/AMN/PDZK1/NAALADL1/ZMYND10/CRB2/LRRC15/IGFBP2/OTOA/SLC24A4/CAV1/AQP5/SLC34A3/P2RX2/TMEM235/ATP8B1/SLC22A2/SLC39A4/SLC5A11/HPN/KISS1/P2RY1/SLC39A3/SPTBN5/DPEP1/ANXA1/ADCY8/OTOG/SLC52A3/SPEF1/SLC2A9/TMEM114/CPO/C5AR2/SLC44A4/SLC4A9/FOLR1/SLC5A8/RIPOR2/GABRP/CRB3/SLC16A3/CLDN4/RAB17/TEK
BP	GO:0031348	negative regulation of defense response	213	-0.373061446160272	-1.59610616753233	0.000141915054243714	0.0228657010868188	0.0215540157573159	4677	tags=25%, list=19%, signal=20%	NLRX1/PTPN6/EXTL3/ISG15/ARG2/FURIN/BCR/CHRFAM7A/IL20RB/TNFRSF1B/ILRUN/PTGIS/CACTIN/GRN/FEM1A/PIM1/ZDHHC18/DDX39A/NECTIN2/MVK/MIR590/TYRO3/PPP1R13L/RHBDF2/GFER/TTLL12/CCN3/APOE/NLRC5/PTGER4/APOA1/DHX58/SPINK5/HLA-A/NR1H2/WFDC1/SPN/SYK/TRIM65/PROC/TARBP2/SFN/A2M/HAMP/SYT11/NLRP12/IL22RA1/GATA3/GPX1/C1QTNF12/SOCS3/ACP5/TEK
BP	GO:0048663	neuron fate commitment	53	0.529352575856647	1.87762884632153	0.000150322808745432	0.0237359715009037	0.0223743633227412	2681	tags=34%, list=11%, signal=30%	MYT1L/ASCL1/OLIG3/POU3F2/PROX1/SOX1/EYA1/DBX1/SOX9/NFIA/WNT1/OLIG2/LMO4/ID2/ZNF521/ISL2/OLIG1/FOXN4
BP	GO:0015986	proton motive force-driven ATP synthesis	77	0.469675252182894	1.76294971092	0.000180425494813701	0.0250636670593138	0.0236258959513815	4823	tags=40%, list=19%, signal=33%	MT-ND3/MT-ATP8/NDUFB1/ATP5ME/MT-ND4/MT-ND5/MT-ATP6/MT-ND2/MT-ND1/MT-ND4L/NDUFC2/NDUFA1/ATP5F1EP2/NDUFA3/ATP5MK/NDUFB4/ATP5MGL/ATP5IF1/ATP5MJ/NDUFB8/NDUFB3/NDUFA12/NDUFA6/ATP5MC2/ATP5PF/NDUFV2/NDUFS4/NDUFS5/NDUFV3/NDUFA7/ATP5PO
CC	GO:0098862	cluster of actin-based cell projections	150	-0.410823375255642	-1.69191917805596	0.000178346955410748	0.0250636670593138	0.0236258959513815	4815	tags=31%, list=19%, signal=25%	SLC27A4/CIB2/ATP6V0A4/PDZD7/MPP1/MYH14/SLC46A1/FSCN2/TPRN/KPTN/ABCG2/EPS8L2/CA4/FLII/RHOC/ITPR3/TRPA1/PKHD1L1/TRPM6/PTPRQ/MYO1C/PLEC/STRCP1/FLNA/TMC1/LCTL/PIEZO1/SLC19A1/AMN/PDZK1/ACE/ANKRD24/SLC28A3/ESPN/MFSD10/SLC34A3/ATP8B1/TWF2/MINAR2/CLRN1/VIL1/SCIN/IDO1/ESPNL/FOLR1/RIPOR2
BP	GO:0016052	carbohydrate catabolic process	156	-0.402902374794694	-1.66857874468507	0.000188879038976571	0.0250636670593138	0.0236258959513815	6651	tags=37%, list=27%, signal=27%	GCK/PPARA/GIT1/PFKM/GPI/LRP5/MLST8/FOXK1/TKFC/NEU3/PFKP/PYGM/PGAM1/LIPA/PMM2/FUT2/WDR45B/PFKFB3/SORD/FUT1/HK1/ARL2/FUT4/FLCN/MAN2B1/OGDHL/TKTL1/BAD/RPTOR/FKRP/PRKAG1/ENO1/PFKL/PYGB/PHKG2/WDR45/GAA/SIRT6/GALE/GLYCTK/MAN2C1/ATG2A/ALDOA/PPP1R3B/PGAM2/GALK1/GAPDHS/DHDH/SLC2A6/HKDC1/GBA3/SLC4A1/LDHA/STBD1/NEU4/GPD1/PKLR
BP	GO:0009060	aerobic respiration	190	0.375518252168207	1.61232785172102	0.000182330849841572	0.0250636670593138	0.0236258959513815	7289	tags=36%, list=29%, signal=26%	MTCO2P12/MT-ND3/MT-ATP8/NDUFB1/MT-CO2/NDP/ATP5ME/MT-ND4/MT-ND5/MT-CYB/MT-ATP6/MT-ND2/MT-ND1/MT-ND4L/DNAJC15/MT-CO3/NDUFC2/NDUFA1/MT-CO1/ATP5F1EP2/COX6C/CHCHD10/NDUFA3/NDUFB4/UQCRB/ATP5IF1/NDUFB8/UQCRH/NDUFB3/NDUFA12/SNCA/NDUFA6/COX7C/COX7B/ATP5PF/NIPSNAP2/NDUFV2/UQCR10/NDUFS4/COX7A2/NDUFS5/NDUFV3/NDUFA7/COX5B/ATP5PO/SLC25A14/HIF1A/DGUOK/ATP7A/ATP5MF/NDUFB5/COA6/NDUFS6/KGD4/NDUFA2/CHCHD2/SLC25A23/ATP5MG/MT-ND6/ACTN3/MDH1B/NDUFA11/SLC25A51/ATP5PD/MACROH2A1/COX5A/NDUFA5/UQCC2/ATP5F1C
CC	GO:0009925	basal plasma membrane	261	-0.360612276644091	-1.57352329643261	0.000173643626163112	0.0250636670593138	0.0236258959513815	5063	tags=29%, list=20%, signal=23%	SLC43A2/SLC4A2/SLC27A1/SLC4A10/NKD2/SLC29A2/SLC2A1/ATP6V0A4/PALM/SLC1A5/EPCAM/SLC16A12/SLC6A6/AQP4/SLC39A14/SLC46A1/ERBB2/AP2A1/KCNQ1/PLEKHG4B/CD81/AQP7/SLC7A7/P2RY6/PTPRQ/SLC6A12/ATP12A/SLC27A5/SLCO4A1/MYO1C/ITGA3/PROM2/RHBG/SLC7A5/KCNJ4/PKD1/SLC16A5/EPPK1/SLC19A1/ACE/ITGB4/AQP3/CAV1/AQP5/SLC22A2/TGFA/SLCO1B1/P2RY1/SCRIB/TACSTD2/BEST2/ST14/ANXA1/ADCY8/CALHM1/OTOF/SPEF1/CLDN19/SLC6A13/SLC4A1/SLC2A9/C5AR2/PDGFB/VSIG1/SLC4A9/CALHM3/CLDN7/SLC39A5/FOLR1/SLC51A/SLC16A3/ATP2C2/CLDN4/RAB17/TEK
CC	GO:0045178	basal part of cell	277	-0.356116975539099	-1.56766800369091	0.000189210193509552	0.0250636670593138	0.0236258959513815	5063	tags=29%, list=20%, signal=23%	SLC43A2/SLC4A2/SLC27A1/PHLDB1/SLC4A10/NKD2/SLC29A2/SLC2A1/ATP6V0A4/PALM/SLC1A5/EPCAM/SLC16A12/SLC6A6/AQP4/SLC39A14/SLC46A1/ERBB2/AP2A1/KCNQ1/PLEKHG4B/CD81/AQP7/SLC7A7/P2RY6/PTPRQ/SLC6A12/ATP12A/SLC27A5/SLCO4A1/MYO1C/ITGA3/PROM2/RHBG/SLC7A5/KCNJ4/PKD1/SLC16A5/EPPK1/SLC19A1/ACE/ITGB4/AQP3/CAV1/AQP5/EDN1/SLC22A2/TGFA/SLCO1B1/P2RY1/SCRIB/KCNE3/CLRN1/TACSTD2/BEST2/ST14/ANXA1/ADCY8/CALHM1/OTOF/SPEF1/CLDN19/SLC6A13/SLC4A1/SLC2A9/C5AR2/PDGFB/VSIG1/SLC4A9/CALHM3/CLDN7/SLC39A5/FOLR1/SLC51A/SLC16A3/ATP2C2/CLDN4/RAB17/TEK
CC	GO:0016324	apical plasma membrane	337	-0.339941068631687	-1.52280130040506	0.000164300390764899	0.0250636670593138	0.0236258959513815	5036	tags=29%, list=20%, signal=24%	SLC4A2/PROM1/UPK3A/OCLN/ADRB2/SLC4A10/SCNN1G/SLC29A2/KL/SLC2A1/ATP6V0A4/ITGB3/KIAA1614/EPCAM/BST2/SLC6A6/TRPV4/SAPCD2/NHERF2/SLC39A14/SLC46A1/HIP1R/ERBB2/CHRFAM7A/AP2A1/ITPK1/HYAL2/KCNQ1/UPK1B/PDGFRB/MREG/ABCG2/CSPG4/OCEL1/CA4/PODXL/PATJ/SCNN1A/AKR1A1/P2RY6/SLC5A2/GPR143/TRPM6/TCIRG1/PTPRQ/SPTBN2/ATP12A/ATP4A/SLC2A7/PROM2/ARHGEF18/MAL2/SLC7A5/ANO1/SLC26A9/AJM1/SLC19A1/AMN/PDZK1/NAALADL1/ZMYND10/CRB2/LRRC15/IGFBP2/OTOA/SLC24A4/CAV1/AQP5/SLC34A3/P2RX2/TMEM235/ATP8B1/SLC22A2/SLC39A4/SLC5A11/HPN/KISS1/P2RY1/SLC39A3/DPEP1/ANXA1/ADCY8/OTOG/SLC52A3/SPEF1/SLC2A9/TMEM114/CPO/SLC44A4/FOLR1/SLC5A8/RIPOR2/GABRP/CRB3/SLC16A3/CLDN4/RAB17/TEK
BP	GO:0006816	calcium ion transport	363	-0.334616432009976	-1.50923054233062	0.000165126969524144	0.0250636670593138	0.0236258959513815	5748	tags=31%, list=23%, signal=24%	INPP5K/ANXA6/HRC/G6PD/ORAI2/ATP2A3/CACNB3/CHERP/ABL1/TRPC4AP/CHRNA7/EPPIN/LETM1/PACSIN3/SRL/SEC61A1/HAP1/CACNG6/CHRNA10/CBARP/GNB5/OPRD1/GPR35/NTSR1/ITGB3/PLCB2/PTPN6/TOR2A/TRPV4/JPH1/CHRNA4/LGALS3/SPG7/CRACR2B/CACNA2D4/CREB3/CACNA2D3/STAC3/STAC/PDGFRB/STAC2/SLC24A3/SLC25A25/SLC8A3/PKD1L2/TRPM5/CNGA1/P2RY6/P2RX3/ITPR3/TRPA1/MCOLN3/PKD1L3/CCR7/PLCB3/TRPM6/BAX/NCS1/MCOLN2/TRPM4/CYP27B1/FLNA/CACNA1F/CACNA1D/PKDREJ/TMC1/CHRNA9/PKD1/BAK1/CORO1A/ACE/CACNA1I/CASQ2/PKD1L1/TMBIM1/SLC24A4/GJC2/CAV1/GAS6/RYR2/LCK/GRIN2D/STIMATE/EDN1/P2RX2/CEMIP/BSPRY/GJA4/WNT3A/JPH2/TRPV6/RAMP1/CALHM1/LIME1/GRIN3B/CYBA/GRAMD2A/TSPO/TRPV2/VDR/CRHR1/EPO/PDGFB/CALHM3/BHLHA15/ANO9/RAMP3/TRPM2/CATSPER4/ATP2C2/CALHM2/GRIN1/TRDN
CC	GO:0030312	external encapsulating structure	436	-0.322910060016878	-1.48476707546501	0.000176919399398377	0.0250636670593138	0.0236258959513815	4317	tags=28%, list=17%, signal=23%	PLOD3/LGALS3/THBS4/ADAMTSL4/NPNT/ADAMTS7/LAMB2/SERPINA5/F12/ADAMTS1/GFOD2/ALPL/PRTN3/CSPG4/COL6A3/VWF/ITIH4/ADAMTS8/EMILIN3/AMBP/OTOGL/MMP19/MMP11/TGM4/ADAMTS15/IMPG1/PKHD1L1/DMP1/COL8A1/MUC4/RELL2/ADAMTS14/MATN3/CDH13/MFGE8/LAMA3/SOST/PODN/EFEMP2/ADAMTS13/EMID1/THBS1/CCN3/BCAM/EMILIN1/ADAMTSL2/GPC1/GPC4/APOE/EGFL7/COL21A1/COL20A1/COL23A1/APOA1/TGM2/COL16A1/TFPI2/HMCN2/COL14A1/CHADL/LAMA5/CCDC80/ITIH5/ANXA2P2/CRISPLD2/CTHRC1/CD151/COL6A2/HSPG2/ITGB4/ADAMTS4/HAPLN1/LRRC15/TLR3/COL9A3/MMP15/SPN/BCAN/PCOLCE/HAPLN2/AHSG/COL11A2/TNXB/FCGBP/VASN/VWA2/COL5A2/TINAGL1/LAMC3/COL26A1/ACHE/MMP9/UCMA/LEFTY2/F13A1/SERPINF2/HAPLN3/CTSD/AGRN/MMP23B/ANXA8/A2M/ANXA1/OTOG/COL8A2/LAD1/COL1A1/COL18A1/ENTPD2/MFAP5/CHAD/CCN1/TNC/ZP3/PDGFB/LAMB3/CLC/AZGP1/MATN4/CCN2/S100A6
CC	GO:0031012	extracellular matrix	435	-0.321482735704533	-1.47579788872726	0.000190477520400105	0.0250636670593138	0.0236258959513815	4317	tags=28%, list=17%, signal=23%	PLOD3/LGALS3/THBS4/ADAMTSL4/NPNT/ADAMTS7/LAMB2/SERPINA5/F12/ADAMTS1/GFOD2/ALPL/PRTN3/CSPG4/COL6A3/VWF/ITIH4/ADAMTS8/EMILIN3/AMBP/OTOGL/MMP19/MMP11/TGM4/ADAMTS15/IMPG1/DMP1/COL8A1/MUC4/RELL2/ADAMTS14/MATN3/CDH13/MFGE8/LAMA3/SOST/PODN/EFEMP2/ADAMTS13/EMID1/THBS1/CCN3/BCAM/EMILIN1/ADAMTSL2/GPC1/GPC4/APOE/EGFL7/COL21A1/COL20A1/COL23A1/APOA1/TGM2/COL16A1/TFPI2/HMCN2/COL14A1/CHADL/LAMA5/CCDC80/ITIH5/ANXA2P2/CRISPLD2/CTHRC1/CD151/COL6A2/HSPG2/ITGB4/ADAMTS4/HAPLN1/LRRC15/TLR3/COL9A3/MMP15/SPN/BCAN/PCOLCE/HAPLN2/AHSG/COL11A2/TNXB/FCGBP/VASN/VWA2/COL5A2/TINAGL1/LAMC3/COL26A1/ACHE/MMP9/UCMA/LEFTY2/F13A1/SERPINF2/HAPLN3/CTSD/AGRN/MMP23B/ANXA8/A2M/ANXA1/OTOG/COL8A2/LAD1/COL1A1/COL18A1/ENTPD2/MFAP5/CHAD/CCN1/TNC/ZP3/PDGFB/LAMB3/CLC/AZGP1/MATN4/CCN2/S100A6
BP	GO:0170039	proteinogenic amino acid metabolic process	142	-0.421496005441191	-1.72443312541236	0.00019872925413585	0.0257207780557792	0.02424531193685	6448	tags=41%, list=26%, signal=30%	AZIN1/PRODH/ATCAY/PYCR2/ALDH18A1/FAH/GPT2/AMT/MTHFR/SHMT2/ENOPH1/MTAP/HMGCL/CARNS1/PIPOX/DLST/NAGS/SERINC5/AGMAT/IVD/PLOD3/ARG2/FTCD/CAD/PFAS/GNMT/HNMT/UROC1/HPD/SIRT4/GAD1/GLS2/ASL/BCAT2/GSTZ1/PYCR3/FPGS/OCA2/PYCR1/NOS2/TAT/GCAT/PAH/GGT1/ILVBL/AASS/BHMT/NAT8L/SDS/MTHFD1/GCDH/IL4I1/MAT1A/ALDH4A1/CBS/IDO1/HDC/ASPG
